player_id,archetype,install_date,country_code,platform,device_tier,acquisition_channel,is_payer,lifetime_days,last_active_date,is_churned,total_sessions,total_purchases,total_revenue_usd,total_social_interactions,friends_count
p_001029,casual,2024-05-29,TH,android,low,facebook,0,64,2024-08-01,1,7,0,0,13,2
p_002519,engaged,2024-03-30,US,android,low,google,0,193,2024-10-09,1,53,0,0,77,12
p_001378,casual,2024-05-16,US,android,low,facebook,0,31,2024-06-16,1,2,0,0,10,4
p_000794,casual,2024-02-02,ES,android,mid,tiktok,0,39,2024-03-12,1,7,0,0,12,4
p_002492,engaged,2024-01-14,US,ios,high,organic,0,184,2024-07-16,1,58,0,0,84,13
p_002666,engaged,2024-03-17,IT,android,high,facebook,0,154,2024-08-18,1,46,0,0,87,11
p_000652,casual,2024-02-05,KR,ios,mid,google,0,56,2024-04-01,1,7,0,0,18,3
p_002139,engaged,2024-04-17,US,ios,high,organic,0,258,2024-12-31,0,86,0,0,80,15
p_000817,casual,2024-01-28,FR,android,mid,facebook,0,88,2024-04-25,1,12,0,0,19,3
p_001656,casual,2024-01-03,US,ios,low,organic,0,31,2024-02-03,1,3,0,0,1,0
p_000084,early_churn,2024-10-08,US,android,low,organic,0,2,2024-10-10,1,1,0,0,0,0
p_002458,engaged,2024-04-30,CA,android,low,tiktok,0,124,2024-09-01,1,47,0,0,48,5
p_002583,engaged,2024-06-07,US,android,mid,organic,1,157,2024-11-11,1,48,9,46.91,55,5
p_002470,engaged,2024-04-22,US,android,high,other,0,253,2024-12-31,0,91,0,0,95,10
p_000340,casual,2024-03-20,US,ios,mid,google,0,70,2024-05-29,1,10,0,0,13,2
p_001809,burst,2024-10-30,US,ios,low,organic,0,17,2024-11-16,1,8,0,0,20,2
p_000388,casual,2024-03-02,RU,android,low,tiktok,0,83,2024-05-24,1,9,0,0,15,3
p_002984,minnow_payer,2024-05-01,RU,ios,high,organic,1,201,2024-11-18,1,34,16,61.84,44,0
p_001270,casual,2024-08-11,IN,android,low,organic,0,28,2024-09-08,1,2,0,0,10,2
p_000596,casual,2024-06-14,JP,ios,high,organic,0,84,2024-09-06,1,8,0,0,18,1
p_001649,casual,2024-08-12,US,android,mid,unity_ads,0,37,2024-09-18,1,5,0,0,4,1
p_002950,minnow_payer,2024-06-15,IN,ios,mid,facebook,1,199,2024-12-31,0,20,12,42.88,49,6
p_002459,engaged,2024-06-05,US,android,high,google,0,153,2024-11-05,1,48,0,0,65,8
p_002177,engaged,2024-02-19,GB,android,low,google,0,316,2024-12-31,0,102,0,0,80,12
p_000442,casual,2024-11-15,DE,android,mid,facebook,0,46,2024-12-31,0,7,0,0,13,4
p_000410,casual,2024-09-19,IT,android,mid,tiktok,0,28,2024-10-17,1,2,0,0,7,1
p_002746,whale_payer,2024-06-30,RU,android,low,facebook,1,184,2024-12-31,0,128,64,669.36,58,12
p_001384,casual,2024-02-13,US,ios,low,organic,0,35,2024-03-19,1,3,0,0,14,2
p_002206,engaged,2024-02-21,CA,android,high,organic,0,288,2024-12-05,1,82,0,0,61,5
p_000900,casual,2024-03-28,BR,ios,mid,google,0,20,2024-04-17,1,6,0,0,7,0
p_002819,whale_payer,2024-06-19,US,ios,mid,facebook,1,195,2024-12-31,0,169,68,641.32,57,9
p_000630,casual,2024-01-14,ES,ios,mid,organic,0,67,2024-03-21,1,7,0,0,8,0
p_002625,engaged,2024-05-25,IN,ios,high,organic,0,220,2024-12-31,0,79,0,0,79,8
p_001016,casual,2024-08-07,JP,ios,high,google,0,81,2024-10-27,1,11,0,0,13,0
p_001196,casual,2024-08-17,JP,ios,mid,applovin,0,72,2024-10-28,1,3,0,0,17,3
p_001570,casual,2024-09-26,US,android,low,facebook,0,53,2024-11-18,1,4,0,0,12,3
p_000521,casual,2024-11-09,MX,android,low,facebook,0,24,2024-12-03,1,2,0,0,6,0
p_001204,casual,2024-02-06,FR,android,mid,applovin,0,22,2024-02-28,1,2,0,0,6,2
p_000491,casual,2024-10-24,MX,android,mid,organic,0,43,2024-12-06,1,2,0,0,17,1
p_001496,casual,2024-01-01,IN,android,mid,organic,0,26,2024-01-27,1,3,0,0,5,0
p_002693,engaged,2024-04-14,US,android,mid,organic,0,199,2024-10-30,1,63,0,0,67,11
p_001262,casual,2024-07-25,CA,ios,low,tiktok,0,33,2024-08-27,1,1,0,0,6,0
p_000852,casual,2024-03-09,TH,ios,mid,organic,0,25,2024-04-03,1,2,0,0,2,1
p_002993,minnow_payer,2024-04-15,JP,android,mid,google,1,110,2024-08-03,1,21,7,9.93,29,3
p_002902,minnow_payer,2024-05-07,DE,android,mid,facebook,1,144,2024-09-28,1,15,6,13.94,38,5
p_002129,engaged,2024-05-16,CA,android,low,facebook,0,229,2024-12-31,0,74,0,0,94,14
p_000412,casual,2024-10-20,JP,android,high,organic,0,28,2024-11-17,1,3,0,0,7,0
p_002114,engaged,2024-03-24,ES,android,high,unity_ads,0,282,2024-12-31,0,102,0,0,59,7
p_000713,casual,2024-01-24,AU,android,low,organic,0,90,2024-04-23,1,9,0,0,16,2
p_002565,engaged,2024-03-20,CA,ios,mid,facebook,0,276,2024-12-21,1,68,0,0,79,8
p_001581,casual,2024-12-26,JP,android,high,google,0,5,2024-12-31,0,2,0,0,3,0
p_001742,casual,2024-04-04,GB,ios,high,tiktok,0,69,2024-06-12,1,8,0,0,11,0
p_000886,casual,2024-10-19,ES,ios,high,facebook,0,73,2024-12-31,0,3,0,0,14,3
p_001633,casual,2024-07-21,CA,ios,mid,tiktok,0,57,2024-09-16,1,4,0,0,15,5
p_000368,casual,2024-10-14,ES,ios,mid,applovin,0,78,2024-12-31,0,9,0,0,11,1
p_002024,burst,2024-06-27,DE,android,mid,organic,0,9,2024-07-06,1,5,0,0,4,0
p_000929,casual,2024-08-12,FR,ios,low,facebook,0,56,2024-10-07,1,5,0,0,16,4
p_001777,casual,2024-10-11,JP,android,mid,other,0,55,2024-12-05,1,8,0,0,10,1
p_000846,casual,2024-01-20,CA,ios,high,organic,0,15,2024-02-04,1,0,0,0,1,0
p_002817,whale_payer,2024-01-03,IN,android,high,tiktok,1,356,2024-12-24,1,265,50,425.5,71,7
p_001466,casual,2024-06-19,US,android,mid,facebook,0,58,2024-08-16,1,5,0,0,13,1
p_000343,casual,2024-05-11,JP,android,low,organic,0,17,2024-05-28,1,2,0,0,7,1
p_002585,engaged,2024-06-19,RU,ios,mid,google,0,195,2024-12-31,0,65,0,0,100,13
p_001212,casual,2024-05-28,US,ios,mid,google,0,77,2024-08-13,1,7,0,0,17,6
p_001080,casual,2024-06-04,US,android,high,other,0,62,2024-08-05,1,9,0,0,24,1
p_000095,early_churn,2024-09-06,US,android,high,applovin,0,2,2024-09-08,1,0,0,0,0,0
p_002635,engaged,2024-05-17,FR,ios,mid,organic,0,228,2024-12-31,0,74,0,0,65,8
p_000116,early_churn,2024-09-01,US,ios,mid,facebook,0,3,2024-09-04,1,2,0,0,2,0
p_000215,early_churn,2024-01-05,BR,android,mid,facebook,0,1,2024-01-06,1,1,0,0,0,0
p_001711,casual,2024-09-13,JP,android,high,google,0,34,2024-10-17,1,4,0,0,12,2
p_002961,minnow_payer,2024-08-22,US,ios,mid,google,1,125,2024-12-25,1,13,8,21.92,27,4
p_002614,engaged,2024-01-25,US,android,mid,google,0,200,2024-08-12,1,75,0,0,90,17
p_000829,casual,2024-02-27,MX,android,low,organic,0,24,2024-03-22,1,2,0,0,7,0
p_001598,casual,2024-06-03,AU,android,mid,organic,0,69,2024-08-11,1,9,0,0,6,1
p_000414,casual,2024-12-15,CA,android,mid,organic,0,16,2024-12-31,0,0,0,0,5,0
p_000065,early_churn,2024-09-25,US,ios,high,google,0,1,2024-09-26,1,0,0,0,1,0
p_002167,engaged,2024-05-15,DE,ios,mid,applovin,0,230,2024-12-31,0,83,0,0,102,10
p_000549,casual,2024-01-19,MX,android,low,tiktok,0,40,2024-02-28,1,1,0,0,6,1
p_001396,casual,2024-04-04,AU,ios,mid,organic,0,67,2024-06-10,1,10,0,0,20,4
p_000031,early_churn,2024-11-03,US,android,low,applovin,0,1,2024-11-04,1,1,0,0,1,0
p_000592,casual,2024-03-30,CA,ios,low,facebook,0,33,2024-05-02,1,3,0,0,13,1
p_002059,burst,2024-01-16,ES,android,low,organic,0,19,2024-02-04,1,13,0,0,4,0
p_002591,engaged,2024-06-14,DE,android,mid,tiktok,0,200,2024-12-31,0,72,0,0,92,6
p_002688,engaged,2024-06-01,AU,android,mid,organic,0,213,2024-12-31,0,64,0,0,65,8
p_001527,casual,2024-05-15,BR,ios,mid,facebook,0,76,2024-07-30,1,3,0,0,27,4
p_002731,whale_payer,2024-03-18,US,ios,low,facebook,1,223,2024-10-27,1,165,38,411.62,95,12
p_000256,early_churn,2024-05-25,US,ios,high,google,0,3,2024-05-28,1,0,0,0,2,0
p_000236,early_churn,2024-05-27,KR,android,mid,facebook,0,3,2024-05-30,1,2,0,0,3,0
p_001940,burst,2024-08-28,CA,android,high,facebook,0,7,2024-09-04,1,5,0,0,8,0
p_002262,engaged,2024-06-23,US,android,mid,organic,0,191,2024-12-31,0,74,0,0,71,10
p_001105,casual,2024-01-14,GB,android,low,applovin,0,31,2024-02-14,1,0,0,0,5,0
p_000928,casual,2024-12-06,US,ios,low,facebook,0,25,2024-12-31,0,8,0,0,11,1
p_001038,casual,2024-07-19,JP,ios,mid,google,0,19,2024-08-07,1,5,0,0,6,3
p_001001,casual,2024-06-12,JP,android,low,organic,0,63,2024-08-14,1,4,0,0,15,2
p_001986,burst,2024-08-09,KR,ios,high,google,0,15,2024-08-24,1,11,0,0,11,2
p_002609,engaged,2024-04-25,KR,android,low,facebook,0,209,2024-11-20,1,71,0,0,75,5
p_000712,casual,2024-07-22,US,ios,high,google,0,18,2024-08-09,1,2,0,0,4,0
p_000562,casual,2024-12-30,US,android,low,google,0,1,2024-12-31,0,1,0,0,2,0
p_002618,engaged,2024-03-06,DE,android,low,facebook,0,137,2024-07-21,1,57,0,0,43,3
p_002833,whale_payer,2024-02-09,TR,android,low,facebook,1,203,2024-08-30,1,143,55,541.45,64,8
p_001929,burst,2024-06-28,AU,ios,mid,organic,0,14,2024-07-12,1,11,0,0,20,1
p_001189,casual,2024-03-12,JP,android,low,organic,0,25,2024-04-06,1,3,0,0,6,0
p_001642,casual,2024-10-27,BR,android,high,organic,0,47,2024-12-13,1,2,0,0,15,1
p_001034,casual,2024-01-29,PL,ios,low,organic,0,82,2024-04-20,1,12,0,0,13,2
p_001869,burst,2024-06-29,GB,ios,low,unity_ads,0,9,2024-07-08,1,6,0,0,7,0
p_000863,casual,2024-11-10,GB,android,low,facebook,0,44,2024-12-24,1,7,0,0,5,1
p_000099,early_churn,2024-07-27,US,android,high,applovin,0,2,2024-07-29,1,1,0,0,3,1
p_001460,casual,2024-11-13,US,android,low,facebook,0,19,2024-12-02,1,0,0,0,7,0
p_001063,casual,2024-07-19,CA,android,low,google,0,47,2024-09-04,1,1,0,0,7,1
p_002375,engaged,2024-06-23,DE,android,low,facebook,0,175,2024-12-15,1,52,0,0,72,8
p_001271,casual,2024-10-24,BR,ios,mid,facebook,0,44,2024-12-07,1,11,0,0,11,1
p_000213,early_churn,2024-06-22,FR,android,mid,organic,0,1,2024-06-23,1,1,0,0,1,0
p_001563,casual,2024-01-24,KR,android,mid,organic,0,88,2024-04-21,1,7,0,0,15,1
p_001200,casual,2024-08-10,TR,android,high,facebook,0,27,2024-09-06,1,1,0,0,6,4
p_002495,engaged,2024-05-08,AR,android,mid,facebook,0,213,2024-12-07,1,63,0,0,74,9
p_002890,minnow_payer,2024-06-27,US,ios,high,organic,1,61,2024-08-27,1,12,18,62.82,20,3
p_002828,whale_payer,2024-06-21,JP,ios,low,google,1,193,2024-12-31,0,115,55,557.45,63,11
p_000036,early_churn,2024-12-26,DE,ios,low,google,0,2,2024-12-28,1,1,0,0,0,0
p_001434,casual,2024-08-16,ID,android,mid,facebook,0,52,2024-10-07,1,2,0,0,15,2
p_000502,casual,2024-10-19,US,android,low,applovin,0,68,2024-12-26,1,7,0,0,15,3
p_000160,early_churn,2024-06-10,JP,ios,mid,organic,0,3,2024-06-13,1,1,0,0,0,0
p_000960,casual,2024-05-17,US,android,low,organic,0,89,2024-08-14,1,12,0,0,26,2
p_002670,engaged,2024-02-28,DE,android,low,google,0,153,2024-07-30,1,56,0,0,74,12
p_001224,casual,2024-07-11,IN,ios,mid,organic,0,60,2024-09-09,1,5,0,0,19,3
p_000626,casual,2024-03-08,US,android,mid,organic,0,67,2024-05-14,1,5,0,0,14,1
p_002407,engaged,2024-02-27,US,android,mid,facebook,0,308,2024-12-31,0,86,0,0,106,17
p_000468,casual,2024-07-20,US,ios,mid,organic,0,22,2024-08-11,1,2,0,0,6,0
p_001853,burst,2024-11-12,ES,android,mid,applovin,0,18,2024-11-30,1,7,0,0,14,0
p_002871,minnow_payer,2024-09-04,DE,android,mid,organic,1,118,2024-12-31,0,13,13,28.87,27,3
p_000526,casual,2024-05-06,IT,ios,low,facebook,0,24,2024-05-30,1,4,0,0,4,1
p_000067,early_churn,2024-06-07,AR,ios,high,organic,0,2,2024-06-09,1,0,0,0,1,1
p_000097,early_churn,2024-04-20,US,android,low,facebook,0,3,2024-04-23,1,0,0,0,1,0
p_002015,burst,2024-05-18,US,android,high,google,0,17,2024-06-04,1,13,0,0,6,0
p_002586,engaged,2024-01-18,ES,android,high,facebook,0,251,2024-09-25,1,80,0,0,102,10
p_001258,casual,2024-02-07,RU,ios,high,google,0,17,2024-02-24,1,4,0,0,0,0
p_002977,minnow_payer,2024-06-21,MX,ios,mid,tiktok,1,101,2024-09-30,1,17,25,93.75,21,4
p_001588,casual,2024-10-29,JP,ios,low,organic,0,63,2024-12-31,0,4,0,0,12,1
p_002845,whale_payer,2024-04-11,CA,android,low,facebook,1,230,2024-11-27,1,159,40,398.6,95,4
p_001752,casual,2024-11-15,US,ios,high,organic,0,35,2024-12-20,1,1,0,0,12,1
p_000816,casual,2024-06-05,MX,android,mid,organic,0,36,2024-07-11,1,8,0,0,7,1
p_000337,casual,2024-12-06,JP,ios,high,facebook,0,25,2024-12-31,0,1,0,0,13,2
p_002208,engaged,2024-05-23,FR,ios,low,google,0,222,2024-12-31,0,76,0,0,87,10
p_002521,engaged,2024-03-20,JP,ios,high,facebook,0,257,2024-12-02,1,74,0,0,101,14
p_001759,casual,2024-05-07,DE,ios,mid,organic,0,67,2024-07-13,1,10,0,0,16,3
p_000278,early_churn,2024-07-05,CA,android,mid,google,0,2,2024-07-07,1,1,0,0,1,0
p_001310,casual,2024-06-24,JP,ios,mid,google,0,59,2024-08-22,1,5,0,0,9,1
p_002083,burst,2024-03-27,IT,ios,high,facebook,0,8,2024-04-04,1,4,0,0,17,0
p_001459,casual,2024-05-07,JP,android,mid,organic,0,29,2024-06-05,1,2,0,0,3,0
p_002403,engaged,2024-07-03,US,ios,low,organic,0,181,2024-12-31,0,66,0,0,68,8
p_000013,early_churn,2024-02-22,GB,android,mid,google,0,1,2024-02-23,1,3,0,0,2,0
p_002713,whale_payer,2024-02-19,IN,android,high,organic,1,251,2024-10-27,1,195,37,482.63,62,7
p_002295,engaged,2024-06-20,US,ios,high,organic,0,194,2024-12-31,0,69,0,0,79,8
p_000879,casual,2024-01-29,BR,android,low,facebook,0,31,2024-02-29,1,2,0,0,6,1
p_000689,casual,2024-02-23,JP,android,mid,applovin,0,23,2024-03-17,1,0,0,0,4,0
p_001397,casual,2024-01-11,IN,android,high,google,0,55,2024-03-06,1,8,0,0,9,0
p_001171,casual,2024-12-20,DE,ios,mid,tiktok,0,11,2024-12-31,0,1,0,0,11,1
p_002543,engaged,2024-01-19,ES,ios,mid,organic,0,297,2024-11-11,1,93,0,0,70,8
p_000349,casual,2024-02-21,IN,ios,high,organic,0,60,2024-04-21,1,5,0,0,12,1
p_002485,engaged,2024-01-23,DE,ios,mid,organic,0,317,2024-12-05,1,102,0,0,108,16
p_000218,early_churn,2024-04-27,IN,android,low,organic,0,3,2024-04-30,1,1,0,0,2,0
p_001731,casual,2024-02-10,CA,android,mid,facebook,0,62,2024-04-12,1,7,0,0,14,2
p_002535,engaged,2024-05-01,FR,android,low,tiktok,0,244,2024-12-31,0,68,0,0,50,5
p_000081,early_churn,2024-06-23,TH,ios,low,unity_ads,0,3,2024-06-26,1,2,0,0,1,1
p_002847,whale_payer,2024-07-12,PL,ios,high,facebook,1,172,2024-12-31,0,127,59,700.41,68,10
p_002259,engaged,2024-01-17,AU,android,low,unity_ads,0,282,2024-10-25,1,89,0,0,83,10
p_000623,casual,2024-08-31,TH,ios,high,tiktok,0,76,2024-11-15,1,5,0,0,14,1
p_001102,casual,2024-11-03,US,ios,mid,organic,0,45,2024-12-18,1,2,0,0,6,0
p_000575,casual,2024-01-05,US,android,low,google,0,34,2024-02-08,1,3,0,0,3,0
p_002130,engaged,2024-01-15,TH,ios,low,facebook,0,260,2024-10-01,1,86,0,0,81,8
p_002226,engaged,2024-05-22,GB,ios,high,facebook,0,223,2024-12-31,0,67,0,0,82,9
p_001922,burst,2024-06-11,BR,android,low,organic,0,20,2024-07-01,1,6,0,0,20,2
p_001714,casual,2024-06-04,CA,android,high,tiktok,0,42,2024-07-16,1,4,0,0,3,1
p_000131,early_churn,2024-12-08,US,android,low,google,0,2,2024-12-10,1,1,0,0,1,1
p_001558,casual,2024-12-15,MX,ios,high,applovin,0,16,2024-12-31,0,1,0,0,7,0
p_000805,casual,2024-07-09,DE,ios,mid,google,0,89,2024-10-06,1,6,0,0,22,3
p_001455,casual,2024-01-09,BR,ios,high,tiktok,0,32,2024-02-10,1,4,0,0,7,0
p_002065,burst,2024-04-29,ES,android,high,organic,0,13,2024-05-12,1,12,0,0,11,0
p_000156,early_churn,2024-07-05,NL,ios,mid,other,0,3,2024-07-08,1,1,0,0,0,0
p_002627,engaged,2024-05-09,US,ios,mid,tiktok,0,236,2024-12-31,0,73,0,0,85,11
p_002912,minnow_payer,2024-08-31,JP,ios,mid,organic,1,63,2024-11-02,1,10,17,65.83,19,4
p_000927,casual,2024-11-20,GB,ios,mid,facebook,0,17,2024-12-07,1,1,0,0,12,4
p_001234,casual,2024-09-16,GB,android,mid,other,0,15,2024-10-01,1,0,0,0,11,1
p_002050,burst,2024-05-22,JP,android,low,google,0,13,2024-06-04,1,9,0,0,11,3
p_000926,casual,2024-05-14,AR,android,low,unity_ads,0,83,2024-08-05,1,4,0,0,18,2
p_000934,casual,2024-02-18,ES,android,mid,applovin,0,18,2024-03-07,1,0,0,0,8,2
p_001068,casual,2024-06-15,JP,android,mid,google,0,70,2024-08-24,1,7,0,0,10,1
p_001987,burst,2024-02-17,TR,android,high,tiktok,0,11,2024-02-28,1,8,0,0,12,1
p_001564,casual,2024-12-17,NL,android,low,organic,0,14,2024-12-31,0,1,0,0,12,2
p_001311,casual,2024-02-29,TR,android,low,unity_ads,0,21,2024-03-21,1,2,0,0,7,1
p_000739,casual,2024-07-15,NL,android,mid,organic,0,78,2024-10-01,1,7,0,0,18,2
p_002284,engaged,2024-01-31,US,ios,low,facebook,0,188,2024-08-06,1,56,0,0,83,11
p_001301,casual,2024-07-05,US,android,low,facebook,0,30,2024-08-04,1,2,0,0,9,0
p_000828,casual,2024-09-07,US,android,low,google,0,73,2024-11-19,1,6,0,0,13,2
p_002821,whale_payer,2024-03-22,US,android,low,unity_ads,1,284,2024-12-31,0,195,71,689.29,78,11
p_001882,burst,2024-08-01,TH,ios,high,google,0,15,2024-08-16,1,10,0,0,16,1
p_002390,engaged,2024-07-06,US,ios,mid,facebook,0,178,2024-12-31,0,59,0,0,70,12
p_000260,early_churn,2024-03-28,US,ios,mid,applovin,0,2,2024-03-30,1,1,0,0,1,1
p_000516,casual,2024-11-09,US,android,low,tiktok,0,52,2024-12-31,0,6,0,0,12,3
p_001113,casual,2024-01-20,FR,android,low,organic,0,85,2024-04-14,1,12,0,0,15,3
p_001416,casual,2024-06-22,IN,ios,low,organic,0,29,2024-07-21,1,2,0,0,7,1
p_002726,whale_payer,2024-04-13,FR,android,low,facebook,1,254,2024-12-23,1,174,82,794.18,71,3
p_002058,burst,2024-08-26,IN,ios,mid,organic,0,8,2024-09-03,1,4,0,0,10,2
p_001956,burst,2024-04-23,MX,android,low,facebook,0,18,2024-05-11,1,12,0,0,17,0
p_002292,engaged,2024-01-23,MX,ios,high,google,0,343,2024-12-31,0,109,0,0,113,9
p_000582,casual,2024-12-28,US,ios,mid,organic,0,3,2024-12-31,0,1,0,0,8,2
p_000751,casual,2024-01-27,TH,android,low,tiktok,0,41,2024-03-08,1,5,0,0,9,1
p_000734,casual,2024-04-23,BR,ios,mid,google,0,83,2024-07-15,1,7,0,0,24,2
p_000633,casual,2024-09-03,AR,android,low,facebook,0,25,2024-09-28,1,1,0,0,6,0
p_001078,casual,2024-02-15,ES,ios,low,tiktok,0,36,2024-03-22,1,2,0,0,9,3
p_002234,engaged,2024-05-11,MX,ios,mid,facebook,0,234,2024-12-31,0,88,0,0,55,9
p_002793,whale_payer,2024-02-09,US,android,high,tiktok,1,298,2024-12-03,1,241,55,525.45,84,12
p_001953,burst,2024-12-18,DE,ios,low,google,0,13,2024-12-31,0,7,0,0,8,1
p_002867,minnow_payer,2024-04-11,GB,android,low,organic,1,177,2024-10-05,1,30,19,50.81,49,5
p_002971,minnow_payer,2024-02-04,IN,android,low,organic,1,91,2024-05-05,1,12,5,17.95,17,1
p_002461,engaged,2024-05-08,US,android,mid,applovin,0,208,2024-12-02,1,69,0,0,46,2
p_000942,casual,2024-09-19,DE,android,mid,google,0,28,2024-10-17,1,2,0,0,7,0
p_002356,engaged,2024-06-21,IN,ios,high,applovin,0,193,2024-12-31,0,59,0,0,77,9
p_000827,casual,2024-01-18,JP,ios,mid,organic,0,74,2024-04-01,1,7,0,0,7,0
p_002441,engaged,2024-07-15,FR,android,low,facebook,0,169,2024-12-31,0,47,0,0,83,8
p_002251,engaged,2024-06-15,ES,android,low,organic,0,199,2024-12-31,0,51,0,0,72,8
p_001761,casual,2024-08-12,AU,android,mid,facebook,0,54,2024-10-05,1,6,0,0,13,4
p_001860,burst,2024-03-14,AR,android,mid,tiktok,0,12,2024-03-26,1,9,0,0,12,0
p_002534,engaged,2024-01-13,GB,ios,mid,unity_ads,0,141,2024-06-02,1,40,0,0,63,8
p_001539,casual,2024-05-27,GB,ios,low,applovin,0,58,2024-07-24,1,4,0,0,9,0
p_000873,casual,2024-09-12,IN,android,high,facebook,0,59,2024-11-10,1,8,0,0,9,1
p_002737,whale_payer,2024-06-21,CA,android,high,applovin,1,193,2024-12-31,0,141,37,327.63,48,8
p_001970,burst,2024-11-03,ES,android,mid,facebook,0,8,2024-11-11,1,8,0,0,11,2
p_000451,casual,2024-10-12,GB,ios,low,google,0,24,2024-11-05,1,2,0,0,14,0
p_001274,casual,2024-02-22,FR,ios,high,applovin,0,66,2024-04-28,1,5,0,0,16,1
p_001534,casual,2024-07-24,AU,ios,high,google,0,71,2024-10-03,1,4,0,0,11,2
p_002168,engaged,2024-05-20,US,ios,mid,applovin,0,225,2024-12-31,0,68,0,0,81,8
p_002826,whale_payer,2024-03-18,GB,android,low,organic,1,259,2024-12-02,1,167,34,310.66,63,10
p_001692,casual,2024-03-23,FR,ios,high,organic,0,47,2024-05-09,1,1,0,0,19,5
p_002792,whale_payer,2024-05-24,IT,ios,mid,facebook,1,221,2024-12-31,0,161,72,635.28,71,6
p_001565,casual,2024-07-26,DE,ios,mid,organic,0,85,2024-10-19,1,15,0,0,20,1
p_000063,early_churn,2024-08-10,BR,android,low,organic,0,2,2024-08-12,1,0,0,0,3,1
p_000430,casual,2024-04-11,BR,android,high,google,0,49,2024-05-30,1,8,0,0,13,1
p_000888,casual,2024-01-15,AU,ios,mid,google,0,29,2024-02-13,1,2,0,0,6,1
p_001486,casual,2024-06-05,US,android,mid,organic,1,37,2024-07-12,1,2,2,5.98,13,1
p_000294,early_churn,2024-01-01,IN,ios,high,facebook,0,2,2024-01-03,1,1,0,0,0,0
p_001694,casual,2024-01-20,US,ios,mid,other,0,18,2024-02-07,1,0,0,0,4,0
p_000766,casual,2024-02-16,DE,android,mid,organic,0,46,2024-04-02,1,2,0,0,5,1
p_001888,burst,2024-01-28,JP,ios,low,facebook,0,8,2024-02-05,1,9,0,0,5,0
p_000917,casual,2024-12-04,BR,ios,high,organic,0,27,2024-12-31,0,2,0,0,9,1
p_001868,burst,2024-05-23,PL,ios,low,applovin,0,16,2024-06-08,1,14,0,0,21,0
p_002449,engaged,2024-05-17,RU,android,high,organic,0,209,2024-12-12,1,72,0,0,79,5
p_001982,burst,2024-02-14,DE,ios,low,google,0,21,2024-03-06,1,14,0,0,6,1
p_001047,casual,2024-05-13,US,android,mid,organic,0,55,2024-07-07,1,6,0,0,15,4
p_001672,casual,2024-02-04,IN,android,mid,tiktok,0,50,2024-03-25,1,5,0,0,13,2
p_002152,engaged,2024-07-14,FR,android,mid,organic,0,170,2024-12-31,0,56,0,0,77,12
p_001507,casual,2024-03-23,TR,android,mid,organic,0,89,2024-06-20,1,7,0,0,20,2
p_002245,engaged,2024-03-11,US,android,low,organic,0,270,2024-12-06,1,84,0,0,64,9
p_001297,casual,2024-05-25,RU,android,mid,facebook,0,82,2024-08-15,1,5,0,0,9,1
p_000591,casual,2024-05-17,US,android,high,organic,0,41,2024-06-27,1,7,0,0,12,1
p_001723,casual,2024-07-27,JP,android,low,unity_ads,0,43,2024-09-08,1,4,0,0,15,4
p_002198,engaged,2024-02-12,FR,ios,high,organic,0,318,2024-12-26,1,133,0,0,101,14
p_002745,whale_payer,2024-04-02,MX,android,low,tiktok,1,273,2024-12-31,0,201,32,345.68,87,13
p_000093,early_churn,2024-06-25,IT,android,low,tiktok,0,2,2024-06-27,1,0,0,0,2,0
p_001160,casual,2024-05-31,US,android,low,applovin,0,81,2024-08-20,1,9,0,0,17,4
p_001170,casual,2024-07-13,US,ios,mid,unity_ads,0,77,2024-09-28,1,10,0,0,11,3
p_002054,burst,2024-03-24,MX,android,mid,tiktok,0,16,2024-04-09,1,17,0,0,19,4
p_000892,casual,2024-05-07,CA,ios,high,facebook,0,55,2024-07-01,1,3,0,0,11,2
p_000252,early_churn,2024-01-04,BR,ios,low,tiktok,0,2,2024-01-06,1,1,0,0,0,0
p_001119,casual,2024-05-21,US,android,low,organic,0,65,2024-07-25,1,1,0,0,11,0
p_001686,casual,2024-04-22,PH,android,low,facebook,0,36,2024-05-28,1,5,0,0,13,0
p_000965,casual,2024-11-12,ID,android,low,organic,0,47,2024-12-29,1,11,0,0,11,1
p_002341,engaged,2024-01-03,US,ios,mid,organic,0,308,2024-11-06,1,106,0,0,67,13
p_001767,casual,2024-03-13,BR,android,low,tiktok,0,82,2024-06-03,1,9,0,0,18,2
p_002178,engaged,2024-02-29,US,ios,mid,tiktok,0,221,2024-10-07,1,51,0,0,80,14
p_001132,casual,2024-08-05,GB,android,mid,google,0,36,2024-09-10,1,2,0,0,13,1
p_000529,casual,2024-04-25,PH,android,mid,facebook,0,30,2024-05-25,1,4,0,0,3,1
p_002300,engaged,2024-06-28,PL,ios,low,other,0,186,2024-12-31,0,64,0,0,98,13
p_000364,casual,2024-03-05,JP,android,mid,google,0,88,2024-06-01,1,13,0,0,22,1
p_001356,casual,2024-10-02,BR,ios,high,facebook,0,63,2024-12-04,1,9,0,0,17,1
p_002778,whale_payer,2024-04-25,SE,ios,low,organic,1,250,2024-12-31,0,180,33,282.67,74,9
p_000839,casual,2024-10-16,IT,ios,mid,google,0,76,2024-12-31,0,9,0,0,15,0
p_000326,casual,2024-08-19,ID,android,low,other,0,32,2024-09-20,1,4,0,0,10,1
p_001988,burst,2024-03-22,BR,android,low,facebook,0,12,2024-04-03,1,10,0,0,17,0
