player_id,activity_date,sessions_count,total_duration_seconds,events_count,purchases_count,revenue_usd,social_interactions_count,days_since_install
p_002435,2024-08-21,1,1411,8,0,0,0,76
p_002435,2024-08-27,0,0,0,0,0,1,82
p_002435,2024-08-30,1,1350,9,0,0,1,85
p_002435,2024-09-03,1,1761,5,0,0,1,89
p_002435,2024-09-05,2,1573,11,0,0,0,91
p_002435,2024-09-08,0,0,0,0,0,1,94
p_002435,2024-09-10,1,1144,5,0,0,0,96
p_002435,2024-09-11,1,950,8,0,0,0,97
p_002435,2024-09-13,1,1274,4,0,0,0,99
p_002435,2024-09-16,0,0,0,0,0,2,102
p_002435,2024-09-19,0,0,0,0,0,1,105
p_002435,2024-09-24,1,1133,5,0,0,0,110
p_002435,2024-09-25,2,2527,10,0,0,1,111
p_002435,2024-09-28,1,1126,8,0,0,1,114
p_002435,2024-09-30,0,0,0,0,0,1,116
p_002435,2024-10-03,2,864,10,0,0,0,119
p_002435,2024-10-07,1,1175,4,0,0,0,123
p_002435,2024-10-08,0,0,0,0,0,2,124
p_002435,2024-10-09,1,628,3,0,0,0,125
p_002436,2024-06-15,2,1276,11,0,0,0,0
p_002436,2024-06-19,0,0,0,0,0,1,4
p_002436,2024-06-20,1,797,5,0,0,1,5
p_002436,2024-06-24,1,919,4,0,0,0,9
p_002436,2024-06-26,0,0,0,0,0,1,11
p_002436,2024-06-28,1,1739,5,0,0,0,13
p_002436,2024-06-30,2,955,10,0,0,1,15
p_002436,2024-07-02,1,826,6,0,0,0,17
p_002436,2024-07-04,1,750,8,0,0,0,19
p_002436,2024-07-13,0,0,0,0,0,1,28
p_002436,2024-07-14,1,481,6,0,0,0,29
p_002436,2024-07-15,0,0,0,0,0,1,30
p_002436,2024-07-16,1,1415,3,0,0,0,31
p_002436,2024-07-19,3,2898,18,0,0,0,34
p_002436,2024-07-20,0,0,0,0,0,1,35
p_002436,2024-07-22,1,346,8,0,0,0,37
p_002436,2024-07-23,0,0,0,0,0,1,38
p_002436,2024-07-28,0,0,0,0,0,1,43
p_002436,2024-08-02,2,1591,14,0,0,0,48
p_002436,2024-08-03,0,0,0,0,0,2,49
p_002436,2024-08-08,0,0,0,0,0,1,54
p_002436,2024-08-11,1,961,8,0,0,0,57
p_002436,2024-08-13,0,0,0,0,0,1,59
p_002436,2024-08-18,1,1372,4,0,0,0,64
p_002436,2024-08-19,0,0,0,0,0,1,65
p_002436,2024-08-20,1,549,5,0,0,0,66
p_002436,2024-08-21,1,1569,7,0,0,1,67
p_002436,2024-08-27,2,1962,12,0,0,0,73
p_002436,2024-08-28,0,0,0,0,0,1,74
p_002436,2024-08-29,0,0,0,0,0,1,75
p_002436,2024-08-31,1,1190,4,0,0,0,77
p_002436,2024-09-01,1,1489,6,0,0,0,78
p_002436,2024-09-03,0,0,0,0,0,1,80
p_002436,2024-09-05,0,0,0,0,0,1,82
p_002436,2024-09-06,1,966,4,0,0,0,83
p_002436,2024-09-07,1,557,4,0,0,1,84
p_002436,2024-09-08,1,1248,8,0,0,0,85
p_002436,2024-09-10,2,1067,10,0,0,0,87
p_002436,2024-09-13,1,675,8,0,0,0,90
p_002436,2024-09-14,1,363,6,0,0,1,91
p_002436,2024-09-18,1,1557,8,0,0,0,95
p_002436,2024-09-20,0,0,0,0,0,1,97
p_002436,2024-09-21,0,0,0,0,0,1,98
p_002436,2024-09-22,1,1162,3,0,0,0,99
p_002436,2024-09-23,1,483,9,0,0,1,100
p_002436,2024-09-24,1,1642,6,0,0,0,101
p_002436,2024-09-25,2,1712,12,0,0,2,102
p_002436,2024-09-26,0,0,0,0,0,1,103
p_002436,2024-09-27,2,2257,11,0,0,0,104
p_002436,2024-09-28,2,2226,17,0,0,0,105
p_002436,2024-09-30,1,1053,6,0,0,0,107
p_002436,2024-10-01,2,2128,18,0,0,0,108
p_002436,2024-10-02,0,0,0,0,0,1,109
p_002436,2024-10-08,1,1775,4,0,0,0,115
p_002436,2024-10-10,0,0,0,0,0,1,117
p_002436,2024-10-11,0,0,0,0,0,1,118
p_002436,2024-10-15,2,1436,12,0,0,0,122
p_002436,2024-10-16,1,1051,5,0,0,0,123
p_002436,2024-10-17,1,1438,8,0,0,0,124
p_002436,2024-10-18,1,1699,9,0,0,0,125
p_002436,2024-10-20,1,1379,6,0,0,0,127
p_002436,2024-10-23,0,0,0,0,0,1,130
p_002436,2024-10-24,0,0,0,0,0,1,131
p_002436,2024-11-04,0,0,0,0,0,2,142
p_002436,2024-11-05,0,0,0,0,0,1,143
p_002436,2024-11-06,2,922,15,0,0,0,144
p_002436,2024-11-08,2,1392,12,0,0,0,146
p_002436,2024-11-10,1,832,7,0,0,1,148
p_002436,2024-11-11,1,1497,6,0,0,0,149
p_002436,2024-11-12,0,0,0,0,0,1,150
p_002436,2024-11-13,1,981,7,0,0,0,151
p_002436,2024-11-15,2,2122,14,0,0,0,153
p_002436,2024-11-16,1,1616,6,0,0,0,154
p_002436,2024-11-18,1,1589,5,0,0,0,156
p_002436,2024-11-19,3,1885,13,0,0,0,157
p_002436,2024-11-23,0,0,0,0,0,1,161
p_002436,2024-11-26,1,1695,4,0,0,0,164
p_002436,2024-11-27,1,1631,9,0,0,0,165
p_002436,2024-11-29,2,1437,10,0,0,1,167
p_002436,2024-11-30,2,2710,11,0,0,0,168
p_002436,2024-12-10,0,0,0,0,0,1,178
p_002436,2024-12-18,0,0,0,0,0,1,186
p_002436,2024-12-21,0,0,0,0,0,1,189
p_002436,2024-12-22,0,0,0,0,0,1,190
p_002436,2024-12-24,0,0,0,0,0,1,192
p_002436,2024-12-29,0,0,0,0,0,1,197
p_002437,2024-06-01,1,1421,3,0,0,0,2
p_002437,2024-06-08,0,0,0,0,0,1,9
p_002437,2024-06-09,0,0,0,0,0,2,10
p_002437,2024-06-11,0,0,0,0,0,1,12
p_002437,2024-06-17,1,1293,4,0,0,0,18
p_002437,2024-06-20,2,755,12,0,0,1,21
p_002437,2024-06-22,0,0,0,0,0,1,23
p_002437,2024-06-23,2,3479,8,0,0,1,24
p_002437,2024-06-29,2,1386,14,0,0,0,30
p_002437,2024-07-03,2,1674,15,0,0,3,34
p_002437,2024-07-04,1,551,7,0,0,0,35
p_002437,2024-07-09,1,1667,4,0,0,0,40
p_002437,2024-07-10,1,1630,5,0,0,0,41
p_002437,2024-07-13,2,2785,12,0,0,0,44
p_002437,2024-07-14,1,478,4,0,0,0,45
p_002437,2024-07-16,0,0,0,0,0,1,47
p_002437,2024-07-18,0,0,0,0,0,1,49
p_002437,2024-07-20,0,0,0,0,0,1,51
p_002437,2024-07-21,1,1405,7,0,0,1,52
p_002437,2024-07-29,0,0,0,0,0,1,60
p_002437,2024-07-30,1,1165,4,0,0,0,61
p_002437,2024-08-02,1,917,5,0,0,0,64
p_002437,2024-08-05,3,2392,24,0,0,0,67
p_002437,2024-08-07,0,0,0,0,0,1,69
p_002437,2024-08-08,0,0,0,0,0,1,70
p_002437,2024-08-10,1,1456,4,0,0,0,72
p_002437,2024-08-11,2,2094,11,0,0,0,73
p_002437,2024-08-12,2,1982,15,0,0,1,74
p_002437,2024-08-13,2,2328,16,0,0,0,75
p_002437,2024-08-17,2,2340,12,0,0,0,79
p_002437,2024-08-19,1,760,8,0,0,1,81
p_002437,2024-08-22,1,1264,7,0,0,0,84
p_002437,2024-08-23,1,1092,4,0,0,0,85
p_002437,2024-08-24,0,0,0,0,0,2,86
p_002437,2024-08-28,0,0,0,0,0,1,90
p_002437,2024-08-31,1,1589,7,0,0,1,93
p_002437,2024-09-01,1,1309,5,0,0,0,94
p_002437,2024-09-02,1,967,8,0,0,0,95
p_002437,2024-09-04,1,580,6,0,0,0,97
p_002437,2024-09-06,0,0,0,0,0,1,99
p_002437,2024-09-09,0,0,0,0,0,1,102
p_002437,2024-09-12,1,1105,6,0,0,0,105
p_002437,2024-09-13,0,0,0,0,0,1,106
p_002437,2024-09-14,1,353,6,0,0,0,107
p_002437,2024-09-17,0,0,0,0,0,1,110
p_002437,2024-09-18,1,304,8,0,0,2,111
p_002437,2024-09-22,0,0,0,0,0,1,115
p_002437,2024-09-23,1,959,5,0,0,0,116
p_002437,2024-09-29,0,0,0,0,0,1,122
p_002437,2024-10-06,2,2007,8,0,0,0,129
p_002437,2024-10-09,1,1717,8,0,0,1,132
p_002437,2024-10-10,3,1534,18,0,0,1,133
p_002437,2024-10-12,2,877,10,0,0,0,135
p_002437,2024-10-14,2,2451,12,0,0,0,137
p_002437,2024-10-15,0,0,0,0,0,1,138
p_002437,2024-10-16,1,373,5,0,0,0,139
p_002437,2024-10-20,0,0,0,0,0,1,143
p_002437,2024-10-22,0,0,0,0,0,1,145
p_002437,2024-10-23,0,0,0,0,0,1,146
p_002437,2024-10-24,1,763,4,0,0,0,147
p_002437,2024-10-25,0,0,0,0,0,1,148
p_002437,2024-10-28,1,1436,7,0,0,0,151
p_002437,2024-10-29,2,2837,14,0,0,1,152
p_002437,2024-11-05,1,1314,9,0,0,0,159
p_002437,2024-11-06,1,840,7,0,0,0,160
p_002437,2024-11-08,2,1644,8,0,0,0,162
p_002437,2024-11-09,0,0,0,0,0,1,163
p_002437,2024-11-17,3,3332,22,0,0,0,171
p_002437,2024-11-21,1,342,7,0,0,0,175
p_002437,2024-11-22,1,1516,8,0,0,0,176
p_002437,2024-11-25,0,0,0,0,0,1,179
p_002437,2024-11-27,0,0,0,0,0,1,181
p_002437,2024-12-05,0,0,0,0,0,1,189
p_002437,2024-12-06,1,302,7,0,0,1,190
p_002437,2024-12-11,0,0,0,0,0,1,195
p_002437,2024-12-15,0,0,0,0,0,1,199
p_002437,2024-12-22,1,781,6,0,0,0,206
p_002438,2024-05-01,2,3005,12,0,0,0,0
p_002438,2024-05-05,1,1230,3,0,0,0,4
p_002438,2024-05-07,1,1104,4,0,0,1,6
p_002438,2024-05-08,0,0,0,0,0,2,7
p_002438,2024-05-13,0,0,0,0,0,1,12
p_002438,2024-05-14,0,0,0,0,0,2,13
p_002438,2024-05-16,1,1343,5,0,0,0,15
p_002438,2024-05-17,1,1269,9,0,0,0,16
p_002438,2024-05-22,0,0,0,0,0,1,21
p_002438,2024-05-27,1,553,7,0,0,0,26
p_002438,2024-05-28,0,0,0,0,0,1,27
p_002438,2024-05-29,0,0,0,0,0,1,28
p_002438,2024-06-01,2,2086,12,0,0,0,31
p_002438,2024-06-02,0,0,0,0,0,1,32
p_002438,2024-06-06,2,3374,13,0,0,0,36
p_002438,2024-06-08,2,1347,12,0,0,0,38
p_002438,2024-06-10,1,1033,5,0,0,0,40
p_002438,2024-06-11,1,1059,6,0,0,1,41
p_002438,2024-06-12,0,0,0,0,0,2,42
p_002438,2024-06-15,1,1080,4,0,0,0,45
p_002438,2024-06-16,0,0,0,0,0,1,46
p_002438,2024-06-17,2,2485,12,0,0,0,47
p_002438,2024-06-18,0,0,0,0,0,2,48
p_002438,2024-06-19,2,2889,12,0,0,0,49
p_002438,2024-06-21,0,0,0,0,0,1,51
p_002438,2024-06-23,1,643,8,0,0,1,53
p_002438,2024-06-24,1,1008,7,0,0,0,54
p_002438,2024-06-26,0,0,0,0,0,1,56
p_002438,2024-06-28,0,0,0,0,0,1,58
p_002438,2024-07-02,1,670,7,0,0,0,62
p_002438,2024-07-03,0,0,0,0,0,1,63
p_002438,2024-07-04,0,0,0,0,0,2,64
p_002438,2024-07-06,1,1705,8,0,0,0,66
p_002438,2024-07-11,1,1405,5,0,0,1,71
p_002438,2024-07-13,0,0,0,0,0,1,73
p_002438,2024-07-14,1,516,6,0,0,1,74
p_002438,2024-07-17,2,3090,11,0,0,1,77
p_002438,2024-07-18,1,667,5,0,0,0,78
p_002438,2024-07-19,0,0,0,0,0,1,79
p_002438,2024-07-21,2,1760,15,0,0,0,81
p_002438,2024-07-23,0,0,0,0,0,1,83
p_002438,2024-07-25,1,884,4,0,0,0,85
p_002438,2024-07-29,2,2311,12,0,0,0,89
p_002438,2024-07-30,2,2116,13,0,0,0,90
p_002438,2024-08-01,0,0,0,0,0,1,92
p_002438,2024-08-03,0,0,0,0,0,1,94
p_002438,2024-08-05,0,0,0,0,0,1,96
p_002438,2024-08-07,1,918,8,0,0,0,98
p_002438,2024-08-11,0,0,0,0,0,1,102
p_002438,2024-08-13,2,1981,10,0,0,0,104
p_002438,2024-08-14,1,1519,6,0,0,0,105
p_002438,2024-08-18,0,0,0,0,0,1,109
p_002438,2024-08-21,0,0,0,0,0,1,112
p_002438,2024-08-23,0,0,0,0,0,1,114
p_002438,2024-08-25,0,0,0,0,0,1,116
p_002438,2024-08-28,0,0,0,0,0,1,119
p_002438,2024-08-29,1,905,6,0,0,0,120
p_002438,2024-08-31,0,0,0,0,0,1,122
p_002438,2024-09-03,0,0,0,0,0,1,125
p_002438,2024-09-04,1,903,7,0,0,1,126
p_002438,2024-09-05,0,0,0,0,0,1,127
p_002438,2024-09-08,1,1466,4,0,0,0,130
p_002438,2024-09-12,1,1294,9,0,0,0,134
p_002438,2024-09-13,2,1832,14,0,0,0,135
p_002438,2024-09-15,2,1964,11,0,0,0,137
p_002438,2024-09-16,1,827,9,0,0,1,138
p_002438,2024-09-17,0,0,0,0,0,1,139
p_002438,2024-09-19,1,1065,8,0,0,1,141
p_002438,2024-09-25,1,416,7,0,0,0,147
p_002438,2024-09-26,1,1334,4,0,0,0,148
p_002438,2024-10-04,0,0,0,0,0,1,156
p_002438,2024-10-06,0,0,0,0,0,1,158
p_002438,2024-10-07,1,1353,6,0,0,0,159
p_002438,2024-10-10,1,821,4,0,0,0,162
p_002438,2024-10-13,0,0,0,0,0,2,165
p_002438,2024-10-15,0,0,0,0,0,1,167
p_002438,2024-10-16,0,0,0,0,0,1,168
p_002438,2024-10-20,1,749,7,0,0,0,172
p_002438,2024-10-22,1,372,8,0,0,0,174
p_002438,2024-10-28,1,403,8,0,0,0,180
p_002438,2024-10-29,0,0,0,0,0,1,181
p_002438,2024-10-30,0,0,0,0,0,1,182
p_002438,2024-11-01,0,0,0,0,0,2,184
p_002438,2024-11-08,1,1176,5,0,0,1,191
p_002438,2024-11-09,0,0,0,0,0,2,192
p_002438,2024-11-11,0,0,0,0,0,2,194
p_002438,2024-11-17,2,3397,13,0,0,0,200
p_002438,2024-11-18,0,0,0,0,0,1,201
p_002438,2024-11-19,0,0,0,0,0,2,202
p_002438,2024-11-20,0,0,0,0,0,1,203
p_002439,2024-01-30,2,2548,17,0,0,0,7
p_002439,2024-02-03,2,2121,10,0,0,0,11
p_002439,2024-02-05,1,877,3,0,0,0,13
p_002439,2024-02-12,1,1092,8,0,0,0,20
p_002439,2024-02-14,0,0,0,0,0,1,22
p_002439,2024-02-15,1,1387,4,0,0,0,23
p_002439,2024-02-16,0,0,0,0,0,1,24
p_002439,2024-02-17,2,2870,8,0,0,0,25
p_002439,2024-02-18,1,1138,4,0,0,0,26
p_002439,2024-02-19,0,0,0,0,0,1,27
p_002439,2024-02-20,0,0,0,0,0,3,28
p_002439,2024-02-21,1,1009,7,0,0,0,29
p_002439,2024-02-22,1,602,6,0,0,0,30
p_002439,2024-02-23,2,1815,10,0,0,0,31
p_002439,2024-02-26,1,1777,7,0,0,0,34
p_002439,2024-03-02,1,652,7,0,0,0,39
p_002439,2024-03-05,2,2084,11,0,0,2,42
p_002439,2024-03-07,1,1460,4,0,0,1,44
p_002439,2024-03-13,0,0,0,0,0,1,50
p_002439,2024-03-15,1,402,4,0,0,1,52
p_002439,2024-03-19,1,1137,7,0,0,0,56
p_002439,2024-03-24,0,0,0,0,0,1,61
p_002439,2024-03-25,2,1498,17,0,0,0,62
p_002439,2024-03-29,1,419,9,0,0,0,66
p_002439,2024-03-31,1,385,7,0,0,0,68
p_002439,2024-04-09,1,457,4,0,0,0,77
p_002439,2024-04-15,1,1471,7,0,0,0,83
p_002439,2024-04-19,1,1539,6,0,0,0,87
p_002439,2024-04-21,1,1157,8,0,0,1,89
p_002439,2024-04-23,1,906,9,0,0,0,91
p_002439,2024-04-25,1,1084,5,0,0,0,93
p_002439,2024-04-26,1,544,5,0,0,1,94
p_002439,2024-04-28,0,0,0,0,0,1,96
p_002439,2024-04-29,1,1448,9,0,0,0,97
p_002439,2024-05-01,0,0,0,0,0,1,99
p_002439,2024-05-02,0,0,0,0,0,1,100
p_002439,2024-05-03,1,1660,6,0,0,0,101
p_002439,2024-05-04,1,450,6,0,0,0,102
p_002439,2024-05-08,0,0,0,0,0,1,106
p_002439,2024-05-11,0,0,0,0,0,1,109
p_002439,2024-05-12,1,1512,4,0,0,0,110
p_002439,2024-05-14,0,0,0,0,0,1,112
p_002439,2024-05-17,1,1615,7,0,0,0,115
p_002439,2024-05-20,1,457,7,0,0,0,118
p_002439,2024-05-26,1,869,5,0,0,0,124
p_002439,2024-05-28,1,910,7,0,0,0,126
p_002439,2024-05-29,1,661,8,0,0,0,127
p_002439,2024-06-02,1,1320,4,0,0,1,131
p_002439,2024-06-04,1,1238,6,0,0,0,133
p_002439,2024-06-05,1,573,4,0,0,0,134
p_002439,2024-06-08,1,1300,7,0,0,0,137
p_002439,2024-06-11,1,831,8,0,0,0,140
p_002439,2024-06-14,2,2440,13,0,0,1,143
p_002439,2024-06-15,2,1993,11,0,0,0,144
p_002439,2024-06-18,0,0,0,0,0,1,147
p_002439,2024-06-21,0,0,0,0,0,1,150
p_002439,2024-06-22,0,0,0,0,0,1,151
p_002439,2024-06-24,3,2993,19,0,0,0,153
p_002439,2024-06-25,0,0,0,0,0,1,154
p_002439,2024-06-29,1,1740,6,0,0,0,158
p_002439,2024-07-02,0,0,0,0,0,1,161
p_002439,2024-07-03,0,0,0,0,0,2,162
p_002439,2024-07-05,2,1223,9,0,0,0,164
p_002439,2024-07-07,1,538,9,0,0,0,166
p_002439,2024-07-09,1,1030,9,0,0,0,168
p_002439,2024-07-13,2,3153,8,0,0,0,172
p_002439,2024-07-16,1,782,9,0,0,0,175
p_002439,2024-07-22,2,2597,12,0,0,0,181
p_002439,2024-07-25,1,1108,6,0,0,0,184
p_002439,2024-07-28,0,0,0,0,0,1,187
p_002439,2024-08-02,0,0,0,0,0,1,192
p_002439,2024-08-07,1,1321,8,0,0,1,197
p_002439,2024-08-08,0,0,0,0,0,2,198
p_002439,2024-08-11,1,351,9,0,0,1,201
p_002439,2024-08-19,0,0,0,0,0,2,209
p_002439,2024-08-26,0,0,0,0,0,1,216
p_002440,2024-04-26,0,0,0,0,0,1,0
p_002440,2024-04-28,1,1698,7,0,0,1,2
p_002440,2024-04-29,1,314,8,0,0,0,3
p_002440,2024-05-04,0,0,0,0,0,1,8
p_002440,2024-05-05,1,338,6,0,0,0,9
p_002440,2024-05-07,0,0,0,0,0,1,11
p_002440,2024-05-08,1,413,6,0,0,0,12
p_002440,2024-05-11,1,1650,7,0,0,1,15
p_002440,2024-05-16,1,979,7,0,0,0,20
p_002440,2024-05-20,1,1001,6,0,0,0,24
p_002440,2024-05-23,2,2673,15,0,0,0,27
p_002440,2024-05-24,1,1188,5,0,0,0,28
p_002440,2024-05-29,1,811,8,0,0,1,33
p_002440,2024-05-30,1,1465,7,0,0,0,34
p_002440,2024-06-03,0,0,0,0,0,1,38
p_002440,2024-06-12,1,996,7,0,0,0,47
p_002440,2024-06-15,0,0,0,0,0,1,50
p_002440,2024-06-16,0,0,0,0,0,1,51
p_002440,2024-06-17,0,0,0,0,0,1,52
p_002440,2024-06-18,2,1869,11,0,0,0,53
p_002440,2024-06-20,1,1182,9,0,0,0,55
p_002440,2024-06-21,0,0,0,0,0,1,56
p_002440,2024-06-22,0,0,0,0,0,1,57
p_002440,2024-06-23,0,0,0,0,0,1,58
p_002440,2024-06-26,2,1951,17,0,0,0,61
p_002440,2024-06-28,1,377,8,0,0,0,63
p_002440,2024-07-01,1,869,8,0,0,0,66
p_002440,2024-07-05,2,1905,13,0,0,0,70
p_002440,2024-07-06,1,1087,7,0,0,0,71
p_002440,2024-07-11,0,0,0,0,0,1,76
p_002440,2024-07-12,0,0,0,0,0,1,77
p_002440,2024-07-13,1,517,7,0,0,0,78
p_002440,2024-07-18,0,0,0,0,0,2,83
p_002440,2024-07-22,1,896,7,0,0,0,87
p_002440,2024-07-23,1,380,7,0,0,0,88
p_002440,2024-07-24,1,1552,6,0,0,0,89
p_002440,2024-07-27,1,1358,6,0,0,0,92
p_002440,2024-07-31,0,0,0,0,0,1,96
p_002440,2024-08-01,1,1291,6,0,0,1,97
p_002440,2024-08-04,2,2758,11,0,0,0,100
p_002440,2024-08-05,1,405,4,0,0,0,101
p_002440,2024-08-08,0,0,0,0,0,1,104
p_002440,2024-08-11,1,428,3,0,0,0,107
p_002440,2024-08-17,0,0,0,0,0,1,113
p_002440,2024-08-18,0,0,0,0,0,1,114
p_002440,2024-08-22,0,0,0,0,0,1,118
p_002440,2024-08-24,1,1025,5,0,0,0,120
p_002440,2024-08-31,0,0,0,0,0,1,127
p_002440,2024-09-02,0,0,0,0,0,1,129
p_002440,2024-09-04,0,0,0,0,0,1,131
p_002441,2024-07-15,1,655,4,0,0,0,0
p_002441,2024-07-18,1,395,5,0,0,0,3
p_002441,2024-07-20,0,0,0,0,0,2,5
p_002441,2024-07-23,1,846,6,0,0,1,8
p_002441,2024-07-25,1,1241,7,0,0,0,10
p_002441,2024-07-28,0,0,0,0,0,1,13
p_002441,2024-07-30,0,0,0,0,0,1,15
p_002441,2024-08-04,0,0,0,0,0,1,20
p_002441,2024-08-06,0,0,0,0,0,1,22
p_002441,2024-08-07,0,0,0,0,0,1,23
p_002441,2024-08-08,1,1077,6,0,0,0,24
p_002441,2024-08-09,2,1175,10,0,0,0,25
p_002441,2024-08-10,0,0,0,0,0,1,26
p_002441,2024-08-13,0,0,0,0,0,1,29
p_002441,2024-08-15,0,0,0,0,0,1,31
p_002441,2024-08-16,1,762,8,0,0,1,32
p_002441,2024-08-17,3,3117,14,0,0,0,33
p_002441,2024-08-20,0,0,0,0,0,1,36
p_002441,2024-08-22,1,478,8,0,0,0,38
p_002441,2024-08-23,2,1100,9,0,0,0,39
p_002441,2024-08-25,2,2793,11,0,0,0,41
p_002441,2024-08-28,1,1253,9,0,0,0,44
p_002441,2024-08-29,1,994,6,0,0,0,45
p_002441,2024-08-30,1,364,6,0,0,0,46
p_002441,2024-09-01,2,2039,15,0,0,0,48
p_002441,2024-09-02,2,2399,13,0,0,1,49
p_002441,2024-09-06,3,3461,20,0,0,0,53
p_002441,2024-09-10,0,0,0,0,0,1,57
p_002441,2024-09-12,0,0,0,0,0,1,59
p_002441,2024-09-14,1,850,8,0,0,0,61
p_002441,2024-09-15,1,1347,7,0,0,1,62
p_002441,2024-09-20,0,0,0,0,0,1,67
p_002441,2024-09-26,0,0,0,0,0,2,73
p_002441,2024-09-28,1,851,5,0,0,1,75
p_002441,2024-09-30,1,948,7,0,0,0,77
p_002441,2024-10-02,1,1368,5,0,0,0,79
p_002441,2024-10-03,0,0,0,0,0,1,80
p_002441,2024-10-06,0,0,0,0,0,1,83
p_002441,2024-10-09,1,1391,8,0,0,0,86
p_002441,2024-10-13,1,1238,8,0,0,0,90
p_002441,2024-10-14,1,1554,6,0,0,0,91
p_002441,2024-10-15,1,1463,5,0,0,0,92
p_002441,2024-10-16,1,1726,6,0,0,1,93
p_002441,2024-10-17,1,1776,8,0,0,0,94
p_002441,2024-10-20,1,786,5,0,0,0,97
p_002441,2024-10-21,0,0,0,0,0,1,98
p_002441,2024-10-22,0,0,0,0,0,2,99
p_002441,2024-10-23,0,0,0,0,0,2,100
p_002441,2024-10-31,0,0,0,0,0,1,108
p_002441,2024-11-01,0,0,0,0,0,1,109
p_002441,2024-11-09,1,1190,5,0,0,0,117
p_002441,2024-11-13,0,0,0,0,0,1,121
p_002441,2024-11-14,1,1139,7,0,0,0,122
p_002441,2024-11-15,0,0,0,0,0,1,123
p_002441,2024-11-16,2,2802,12,0,0,0,124
p_002441,2024-11-20,0,0,0,0,0,2,128
p_002441,2024-11-25,0,0,0,0,0,2,133
p_002441,2024-11-28,0,0,0,0,0,1,136
p_002441,2024-12-03,1,1162,8,0,0,0,141
p_002441,2024-12-06,0,0,0,0,0,1,144
p_002441,2024-12-08,0,0,0,0,0,1,146
p_002441,2024-12-20,2,3215,16,0,0,0,158
p_002441,2024-12-21,1,572,8,0,0,0,159
p_002441,2024-12-26,1,1121,8,0,0,0,164
p_002442,2024-04-22,1,1655,9,0,0,0,2
p_002442,2024-04-25,1,365,8,0,0,0,5
p_002442,2024-04-28,1,1699,4,0,0,0,8
p_002442,2024-04-29,1,1533,5,0,0,0,9
p_002442,2024-04-30,0,0,0,0,0,1,10
p_002442,2024-05-01,1,413,3,0,0,0,11
p_002442,2024-05-02,2,2646,12,0,0,0,12
p_002442,2024-05-04,1,949,4,0,0,0,14
p_002442,2024-05-05,1,390,6,0,0,0,15
p_002442,2024-05-08,0,0,0,0,0,1,18
p_002442,2024-05-14,1,602,7,0,0,0,24
p_002442,2024-05-17,1,931,5,0,0,0,27
p_002442,2024-05-19,2,3091,8,0,0,0,29
p_002442,2024-05-23,1,1398,7,0,0,0,33
p_002442,2024-05-28,2,2384,13,0,0,0,38
p_002442,2024-05-30,2,1251,13,0,0,0,40
p_002442,2024-05-31,1,1302,3,0,0,0,41
p_002442,2024-06-04,1,1761,8,0,0,0,45
p_002442,2024-06-05,1,1157,7,0,0,0,46
p_002442,2024-06-24,1,895,4,0,0,0,65
p_002442,2024-06-27,3,1649,15,0,0,0,68
p_002442,2024-06-28,1,1141,5,0,0,0,69
p_002442,2024-06-29,0,0,0,0,0,1,70
p_002442,2024-07-01,1,706,4,0,0,0,72
p_002442,2024-07-05,0,0,0,0,0,1,76
p_002442,2024-07-07,0,0,0,0,0,1,78
p_002442,2024-07-08,2,1569,15,0,0,0,79
p_002442,2024-07-12,0,0,0,0,0,2,83
p_002442,2024-07-13,1,527,8,0,0,0,84
p_002442,2024-07-14,0,0,0,0,0,1,85
p_002442,2024-07-16,0,0,0,0,0,1,87
p_002442,2024-07-19,0,0,0,0,0,1,90
p_002442,2024-07-20,1,1272,4,0,0,0,91
p_002442,2024-07-29,1,761,7,0,0,0,100
p_002442,2024-08-01,0,0,0,0,0,1,103
p_002442,2024-08-02,1,343,6,0,0,0,104
p_002442,2024-08-03,0,0,0,0,0,1,105
p_002442,2024-08-04,1,1729,8,0,0,0,106
p_002442,2024-08-05,1,1002,5,0,0,0,107
p_002442,2024-08-06,1,405,6,0,0,0,108
p_002442,2024-08-07,1,779,7,0,0,0,109
p_002442,2024-08-09,0,0,0,0,0,1,111
p_002442,2024-08-17,1,1728,7,0,0,0,119
p_002442,2024-08-20,2,3014,13,0,0,0,122
p_002442,2024-08-29,0,0,0,0,0,1,131
p_002442,2024-08-31,2,1563,15,0,0,0,133
p_002442,2024-09-01,1,960,5,0,0,0,134
p_002442,2024-09-03,1,405,7,0,0,0,136
p_002442,2024-09-04,0,0,0,0,0,1,137
p_002442,2024-09-08,1,1155,6,0,0,0,141
p_002442,2024-09-11,0,0,0,0,0,1,144
p_002442,2024-09-12,0,0,0,0,0,1,145
p_002442,2024-09-16,1,1580,4,0,0,0,149
p_002442,2024-09-19,1,1336,5,0,0,0,152
p_002442,2024-09-20,1,1064,4,0,0,0,153
p_002442,2024-09-21,2,2394,16,0,0,1,154
p_002442,2024-09-22,0,0,0,0,0,1,155
p_002442,2024-09-27,1,423,9,0,0,0,160
p_002442,2024-09-28,0,0,0,0,0,1,161
p_002442,2024-10-07,1,409,4,0,0,0,170
p_002442,2024-10-12,1,1390,4,0,0,0,175
p_002442,2024-10-14,2,2853,10,0,0,0,177
p_002442,2024-10-17,1,814,9,0,0,0,180
p_002442,2024-10-21,1,1083,8,0,0,0,184
p_002442,2024-10-23,1,1614,9,0,0,0,186
p_002442,2024-10-29,1,1489,8,0,0,0,192
