player_id,archetype,country_code,platform,device_tier,acquisition_channel,is_payer,is_churned,lifetime_days,install_date,last_active_date,total_sessions,avg_session_min,purchases,revenue_usd,social_interactions,recency_days,payer_segment
p_001935,burst,AU,ios,high,organic,0,1,11,2024-01-19,2024-01-30,6,13.5,0,0.0,9,336,low_value
p_001886,burst,CA,android,mid,tiktok,0,1,11,2024-04-08,2024-04-19,6,13.2,0,0.0,17,256,low_value
p_001964,burst,BR,android,low,facebook,0,1,11,2024-02-21,2024-03-03,6,15.5,0,0.0,14,303,low_value
p_001823,burst,AR,android,mid,tiktok,0,1,11,2024-11-24,2024-12-05,6,10.3,0,0.0,14,26,low_value
p_001874,burst,KR,ios,high,organic,0,1,12,2024-10-15,2024-10-27,6,14.9,0,0.0,16,65,low_value
p_001919,burst,US,ios,mid,tiktok,0,1,13,2024-06-08,2024-06-21,6,12.9,0,0.0,12,193,low_value
p_002064,burst,US,ios,mid,tiktok,0,1,13,2024-09-13,2024-09-26,6,13.7,0,0.0,9,96,low_value
p_002085,burst,US,ios,high,facebook,0,1,14,2024-04-29,2024-05-13,6,11.6,0,0.0,8,232,low_value
p_002034,burst,GB,android,mid,facebook,0,1,14,2024-07-13,2024-07-27,6,16.2,0,0.0,11,157,low_value
p_001079,casual,JP,ios,mid,organic,0,1,19,2024-10-26,2024-11-14,6,6.6,0,0.0,1,47,low_value
p_000900,casual,BR,ios,mid,google,0,1,20,2024-03-28,2024-04-17,6,7.8,0,0.0,5,258,low_value
p_001922,burst,BR,android,low,organic,0,1,20,2024-06-11,2024-07-01,6,12.0,0,0.0,18,183,low_value
p_001476,casual,BR,android,high,tiktok,0,1,22,2024-09-06,2024-09-28,6,6.2,0,0.0,3,94,low_value
p_000370,casual,PL,android,mid,applovin,0,0,23,2024-12-08,2024-12-31,6,6.5,0,0.0,4,0,low_value
p_000456,casual,US,android,mid,google,0,1,23,2024-09-22,2024-10-15,6,5.5,0,0.0,2,77,low_value
p_000561,casual,US,ios,high,organic,0,1,26,2024-04-29,2024-05-25,6,6.0,0,0.0,4,220,low_value
p_000423,casual,AU,ios,mid,organic,0,1,26,2024-03-09,2024-04-04,6,6.5,0,0.0,2,271,low_value
p_001126,casual,BR,ios,mid,applovin,0,1,27,2024-03-08,2024-04-04,6,6.8,0,0.0,4,271,low_value
p_001163,casual,US,ios,high,organic,0,1,28,2024-10-25,2024-11-22,6,6.8,0,0.0,4,39,low_value
p_001537,casual,US,android,high,applovin,0,1,31,2024-09-25,2024-10-26,6,6.7,0,0.0,5,66,low_value
p_001600,casual,IN,ios,low,applovin,0,1,32,2024-05-29,2024-06-30,6,7.8,0,0.0,1,184,low_value
p_000332,casual,RU,ios,high,google,0,1,33,2024-02-26,2024-03-30,6,5.3,0,0.0,0,276,low_value
p_001430,casual,MX,android,low,tiktok,0,1,33,2024-09-10,2024-10-13,6,6.3,0,0.0,8,79,low_value
p_000489,casual,KR,android,high,organic,0,1,34,2024-05-12,2024-06-15,6,6.2,0,0.0,3,199,low_value
p_001595,casual,TR,android,mid,applovin,0,1,34,2024-06-23,2024-07-27,6,5.6,0,0.0,2,157,low_value
p_000799,casual,US,ios,mid,tiktok,0,1,34,2024-02-06,2024-03-11,6,5.5,0,0.0,4,295,low_value
p_001536,casual,FR,ios,high,organic,0,0,36,2024-11-25,2024-12-31,6,7.2,0,0.0,0,0,low_value
p_000473,casual,US,android,high,facebook,0,1,36,2024-11-14,2024-12-20,6,5.6,0,0.0,3,11,low_value
p_000335,casual,DE,android,mid,unity_ads,0,0,36,2024-11-25,2024-12-31,6,6.0,0,0.0,3,0,low_value
p_000753,casual,DE,android,high,facebook,0,1,37,2024-10-09,2024-11-15,6,5.5,0,0.0,8,46,low_value
p_000304,casual,IT,ios,low,applovin,0,1,37,2024-10-28,2024-12-04,6,6.5,0,0.0,6,27,low_value
p_001410,casual,US,ios,high,google,0,1,37,2024-08-14,2024-09-20,6,6.1,0,0.0,4,102,low_value
p_000508,casual,JP,android,low,organic,0,1,38,2024-11-17,2024-12-25,6,7.3,0,0.0,6,6,low_value
p_000831,casual,IN,ios,high,google,0,1,38,2024-10-12,2024-11-19,6,6.0,0,0.0,3,42,low_value
p_001076,casual,IT,android,mid,tiktok,0,1,38,2024-03-07,2024-04-14,6,7.2,0,0.0,8,261,low_value
p_001097,casual,DE,android,low,google,0,1,39,2024-04-12,2024-05-21,6,7.6,0,0.0,8,224,low_value
p_001283,casual,KR,ios,mid,organic,0,1,40,2024-03-25,2024-05-04,6,5.8,0,0.0,0,241,low_value
p_001152,casual,US,android,low,tiktok,0,1,40,2024-03-28,2024-05-07,6,7.8,0,0.0,4,238,low_value
p_000995,casual,JP,android,low,facebook,0,1,42,2024-01-14,2024-02-25,6,7.0,0,0.0,1,310,low_value
p_001251,casual,ES,android,high,organic,0,1,43,2024-03-07,2024-04-19,6,7.7,0,0.0,3,256,low_value
p_001618,casual,US,android,mid,organic,0,1,43,2024-04-25,2024-06-07,6,6.3,0,0.0,2,207,low_value
p_001179,casual,CA,android,mid,organic,0,1,44,2024-05-27,2024-07-10,6,6.0,0,0.0,6,174,low_value
p_001177,casual,GB,android,low,organic,0,1,44,2024-11-03,2024-12-17,6,6.8,0,0.0,6,14,low_value
p_001273,casual,JP,ios,high,facebook,0,1,45,2024-03-23,2024-05-07,6,6.9,0,0.0,4,238,low_value
p_000453,casual,NL,ios,high,other,0,1,45,2024-07-22,2024-09-05,6,5.2,0,0.0,3,117,low_value
p_000743,casual,DE,android,low,facebook,0,0,45,2024-11-16,2024-12-31,6,7.3,0,0.0,6,0,low_value
p_000477,casual,GB,ios,mid,applovin,0,1,45,2024-01-05,2024-02-19,6,6.3,0,0.0,0,316,low_value
p_000651,casual,JP,android,mid,organic,0,1,46,2024-10-26,2024-12-11,6,8.5,0,0.0,4,20,low_value
p_000918,casual,PL,android,mid,tiktok,0,1,46,2024-01-31,2024-03-17,6,6.7,0,0.0,5,289,low_value
p_000952,casual,US,ios,mid,applovin,0,1,46,2024-08-22,2024-10-07,6,5.8,0,0.0,4,85,low_value
p_001630,casual,MX,ios,low,organic,0,1,47,2024-02-27,2024-04-14,6,6.7,0,0.0,5,261,low_value
p_001243,casual,MX,ios,mid,organic,0,0,48,2024-11-13,2024-12-31,6,6.8,0,0.0,0,0,low_value
p_000559,casual,ES,android,low,organic,0,1,48,2024-04-17,2024-06-04,6,6.5,0,0.0,6,210,low_value
p_000982,casual,FR,ios,low,organic,0,0,48,2024-11-13,2024-12-31,6,6.6,0,0.0,4,0,low_value
p_000593,casual,IN,android,low,unity_ads,0,1,48,2024-01-24,2024-03-12,6,6.5,0,0.0,0,294,low_value
p_000649,casual,US,android,low,tiktok,0,1,48,2024-05-07,2024-06-24,6,5.7,0,0.0,7,190,low_value
p_001117,casual,CA,android,high,facebook,0,1,48,2024-06-07,2024-07-25,6,7.6,0,0.0,2,159,low_value
p_000877,casual,GB,ios,low,organic,0,1,49,2024-08-26,2024-10-14,6,6.1,0,0.0,8,78,low_value
p_000564,casual,KR,android,low,facebook,0,1,49,2024-11-11,2024-12-30,6,6.4,0,0.0,8,1,low_value
p_001701,casual,IN,android,mid,unity_ads,0,1,49,2024-05-26,2024-07-14,6,5.3,0,0.0,6,170,low_value
p_001597,casual,US,android,mid,google,0,1,49,2024-09-07,2024-10-26,6,6.3,0,0.0,0,66,low_value
p_001608,casual,BR,ios,high,applovin,0,1,50,2024-06-14,2024-08-03,6,6.8,0,0.0,7,150,low_value
p_000878,casual,US,ios,high,tiktok,0,1,50,2024-09-25,2024-11-14,6,7.0,0,0.0,5,47,low_value
p_001284,casual,IT,ios,high,organic,0,1,50,2024-07-11,2024-08-30,6,7.2,0,0.0,5,123,low_value
p_001620,casual,AR,android,mid,facebook,0,1,51,2024-06-28,2024-08-18,6,5.5,0,0.0,5,135,low_value
p_001025,casual,US,android,low,organic,0,1,51,2024-04-10,2024-05-31,6,5.2,0,0.0,4,214,low_value
p_001312,casual,TR,ios,mid,google,0,0,51,2024-11-10,2024-12-31,6,5.3,0,0.0,8,0,low_value
p_000462,casual,RU,ios,high,facebook,0,1,51,2024-07-08,2024-08-28,6,6.2,0,0.0,0,125,low_value
p_000677,casual,US,android,low,tiktok,0,1,52,2024-03-31,2024-05-22,6,6.2,0,0.0,1,223,low_value
p_000967,casual,JP,android,low,unity_ads,0,1,52,2024-10-18,2024-12-09,6,6.1,0,0.0,4,22,low_value
p_000487,casual,IN,ios,mid,google,0,1,52,2024-06-12,2024-08-03,6,7.0,0,0.0,2,150,low_value
p_001382,casual,US,android,high,organic,0,1,52,2024-10-06,2024-11-27,6,7.9,0,0.0,1,34,low_value
p_000516,casual,US,android,low,tiktok,0,0,52,2024-11-09,2024-12-31,6,7.3,0,0.0,7,0,low_value
p_001735,casual,AR,android,mid,organic,0,1,54,2024-08-21,2024-10-14,6,6.7,0,0.0,1,78,low_value
p_001761,casual,AU,android,mid,facebook,0,1,54,2024-08-12,2024-10-05,6,7.2,0,0.0,5,87,low_value
p_001255,casual,AR,android,mid,organic,0,1,54,2024-02-26,2024-04-20,6,8.3,0,0.0,2,255,low_value
p_001553,casual,US,android,mid,facebook,0,1,54,2024-01-31,2024-03-25,6,4.6,0,0.0,5,281,low_value
p_001047,casual,US,android,mid,organic,0,1,55,2024-05-13,2024-07-07,6,6.7,0,0.0,3,177,low_value
p_000329,casual,PL,ios,high,google,0,1,55,2024-10-20,2024-12-14,6,6.1,0,0.0,7,17,low_value
p_001776,casual,AR,android,low,organic,0,1,56,2024-01-15,2024-03-11,6,6.2,0,0.0,4,295,low_value
p_001176,casual,IN,android,low,organic,0,1,56,2024-08-09,2024-10-04,6,5.2,0,0.0,0,88,low_value
p_001703,casual,US,ios,mid,facebook,0,1,57,2024-09-10,2024-11-06,6,6.9,0,0.0,2,55,low_value
p_000352,casual,AR,ios,mid,other,0,1,57,2024-07-11,2024-09-06,6,7.0,0,0.0,3,116,low_value
p_000600,casual,FR,android,mid,facebook,0,1,58,2024-08-26,2024-10-23,6,7.3,0,0.0,4,69,low_value
p_001746,casual,TH,ios,low,organic,0,1,58,2024-01-15,2024-03-13,6,7.3,0,0.0,3,293,low_value
p_001141,casual,US,android,mid,applovin,0,1,59,2024-09-06,2024-11-04,6,6.6,0,0.0,1,57,low_value
p_000466,casual,KR,android,mid,organic,0,1,60,2024-06-02,2024-08-01,6,6.1,0,0.0,4,152,low_value
p_000797,casual,JP,ios,high,organic,0,1,60,2024-04-13,2024-06-12,6,6.4,0,0.0,8,202,low_value
p_001098,casual,FR,ios,low,google,0,1,61,2024-09-10,2024-11-10,6,6.6,0,0.0,7,51,low_value
p_000616,casual,FR,android,mid,google,0,1,61,2024-01-11,2024-03-12,6,5.4,0,0.0,1,294,low_value
p_001549,casual,US,android,mid,applovin,0,1,62,2024-07-02,2024-09-02,6,6.7,0,0.0,8,120,low_value
p_001158,casual,CA,android,low,other,0,1,62,2024-02-01,2024-04-03,6,6.0,0,0.0,5,272,low_value
p_001331,casual,DE,android,mid,tiktok,0,0,62,2024-10-30,2024-12-31,6,6.8,0,0.0,7,0,low_value
p_001559,casual,JP,ios,high,applovin,0,1,62,2024-09-06,2024-11-07,6,5.6,0,0.0,2,54,low_value
p_000614,casual,KR,android,low,google,0,1,63,2024-09-11,2024-11-13,6,6.4,0,0.0,1,48,low_value
p_001576,casual,GB,ios,low,facebook,0,1,65,2024-06-11,2024-08-15,6,4.5,0,0.0,7,138,low_value
p_001074,casual,IT,ios,high,applovin,0,1,65,2024-01-19,2024-03-24,6,6.7,0,0.0,3,282,low_value
p_001386,casual,NL,android,mid,facebook,0,1,65,2024-05-22,2024-07-26,6,6.2,0,0.0,7,158,low_value
p_001058,casual,US,android,high,organic,0,1,65,2024-02-22,2024-04-27,6,8.4,0,0.0,4,248,low_value
p_000850,casual,US,ios,low,unity_ads,0,1,66,2024-09-09,2024-11-14,6,5.4,0,0.0,6,47,low_value
p_000571,casual,TR,ios,mid,organic,0,1,67,2024-02-21,2024-04-28,6,7.5,0,0.0,7,247,low_value
p_000955,casual,US,ios,mid,facebook,0,0,68,2024-10-24,2024-12-31,6,6.4,0,0.0,4,0,low_value
p_000656,casual,US,android,low,facebook,0,1,68,2024-08-30,2024-11-06,6,5.4,0,0.0,4,55,low_value
p_001235,casual,NL,android,low,facebook,0,1,68,2024-03-06,2024-05-13,6,6.1,0,0.0,1,232,low_value
p_001591,casual,GB,android,mid,other,0,1,68,2024-10-10,2024-12-17,6,6.9,0,0.0,3,14,low_value
p_000925,casual,JP,ios,high,facebook,0,1,68,2024-08-30,2024-11-06,6,6.5,0,0.0,4,55,low_value
p_000569,casual,GB,android,mid,organic,0,1,69,2024-05-04,2024-07-12,6,6.3,0,0.0,1,172,low_value
p_001615,casual,JP,android,mid,organic,0,1,70,2024-08-30,2024-11-08,6,7.1,0,0.0,1,53,low_value
p_001425,casual,US,android,mid,organic,0,1,71,2024-02-28,2024-05-09,6,8.3,0,0.0,8,236,low_value
p_000973,casual,DE,ios,mid,organic,0,0,71,2024-10-21,2024-12-31,6,7.3,0,0.0,2,0,low_value
p_001127,casual,DE,ios,low,tiktok,0,1,71,2024-05-03,2024-07-13,6,5.6,0,0.0,6,171,low_value
p_000563,casual,US,ios,high,tiktok,0,1,72,2024-06-01,2024-08-12,6,5.3,0,0.0,0,141,low_value
p_001758,casual,TR,ios,mid,tiktok,0,1,72,2024-05-09,2024-07-20,6,6.2,0,0.0,5,164,low_value
p_000472,casual,BR,ios,mid,organic,0,1,73,2024-04-07,2024-06-19,6,5.6,0,0.0,4,195,low_value
p_000828,casual,US,android,low,google,0,1,73,2024-09-07,2024-11-19,6,7.6,0,0.0,4,42,low_value
p_001467,casual,US,android,low,applovin,0,1,74,2024-03-23,2024-06-05,6,8.1,0,0.0,8,209,low_value
p_001362,casual,DE,android,low,tiktok,0,1,74,2024-04-18,2024-07-01,6,6.3,0,0.0,0,183,low_value
p_000509,casual,US,ios,mid,other,0,0,0,2024-12-31,2024-12-31,0,0.0,0,0.0,3,0,low_value
p_000268,early_churn,JP,android,low,organic,0,1,2,2024-02-25,2024-02-27,1,4.0,0,0.0,0,308,low_value
p_000244,early_churn,CA,android,mid,facebook,0,1,1,2024-04-30,2024-05-01,0,0.0,0,0.0,0,244,low_value
p_000671,casual,CA,android,mid,organic,0,1,75,2024-06-01,2024-08-15,6,6.2,0,0.0,8,138,low_value
p_000609,casual,GB,ios,mid,organic,0,1,75,2024-04-07,2024-06-21,6,6.6,0,0.0,5,193,low_value
p_000786,casual,GB,android,high,tiktok,0,1,75,2024-05-01,2024-07-15,6,6.2,0,0.0,1,169,low_value
p_000896,casual,US,ios,mid,facebook,0,1,76,2024-03-24,2024-06-08,6,5.3,0,0.0,2,206,low_value
p_001710,casual,DE,ios,low,organic,0,1,79,2024-01-19,2024-04-07,6,6.8,0,0.0,1,268,low_value
p_000779,casual,AU,ios,mid,organic,0,1,80,2024-04-19,2024-07-08,6,5.8,0,0.0,7,176,low_value
p_000693,casual,IN,ios,high,tiktok,0,1,80,2024-06-14,2024-09-02,6,6.3,0,0.0,3,120,low_value
p_000759,casual,ID,android,mid,tiktok,0,1,81,2024-07-07,2024-09-26,6,6.6,0,0.0,3,96,low_value
p_001182,casual,FR,ios,mid,facebook,0,0,83,2024-10-09,2024-12-31,6,7.1,0,0.0,1,0,low_value
p_001650,casual,AR,android,mid,organic,0,1,83,2024-04-03,2024-06-25,6,7.1,0,0.0,7,189,low_value
p_001156,casual,CA,android,mid,applovin,0,1,85,2024-07-23,2024-10-16,6,6.5,0,0.0,1,76,low_value
p_000347,casual,CA,ios,high,organic,0,1,85,2024-02-14,2024-05-09,6,5.0,0,0.0,1,236,low_value
p_001499,casual,TR,ios,mid,facebook,0,1,85,2024-07-07,2024-09-30,6,6.4,0,0.0,3,92,low_value
p_001669,casual,US,ios,mid,organic,0,1,86,2024-04-14,2024-07-09,6,5.4,0,0.0,1,175,low_value
p_000758,casual,TR,android,mid,facebook,0,1,87,2024-07-15,2024-10-10,6,7.3,0,0.0,3,82,low_value
p_000992,casual,US,ios,mid,google,0,1,87,2024-07-18,2024-10-13,6,6.7,0,0.0,0,79,low_value
p_000805,casual,DE,ios,mid,google,0,1,89,2024-07-09,2024-10-06,6,6.3,0,0.0,6,86,low_value
p_000402,casual,FR,android,mid,organic,0,1,90,2024-09-29,2024-12-28,6,5.7,0,0.0,5,3,low_value
p_001169,casual,TR,android,mid,organic,0,1,90,2024-02-15,2024-05-15,6,7.2,0,0.0,2,230,low_value
p_001949,burst,IT,ios,low,facebook,0,1,7,2024-02-04,2024-02-11,7,15.7,0,0.0,12,324,low_value
p_001835,burst,JP,android,mid,other,0,1,7,2024-02-17,2024-02-24,7,13.4,0,0.0,12,311,low_value
p_001900,burst,IN,ios,mid,applovin,0,1,7,2024-04-05,2024-04-12,7,11.8,0,0.0,8,263,low_value
p_001911,burst,US,ios,mid,organic,0,1,8,2024-07-03,2024-07-11,7,9.2,0,0.0,15,173,low_value
p_001878,burst,CA,android,low,tiktok,0,0,8,2024-12-23,2024-12-31,7,14.3,0,0.0,3,0,low_value
p_001892,burst,DE,android,mid,applovin,0,1,8,2024-08-03,2024-08-11,7,13.9,0,0.0,19,142,low_value
p_002079,burst,GB,android,mid,google,0,1,8,2024-12-23,2024-12-31,7,10.9,0,0.0,8,0,low_value
p_001974,burst,BR,android,low,facebook,0,1,9,2024-05-05,2024-05-14,7,10.1,0,0.0,12,231,low_value
p_002067,burst,IN,ios,high,google,0,1,9,2024-04-27,2024-05-06,7,9.8,0,0.0,8,239,low_value
p_002031,burst,TH,android,mid,google,0,1,9,2024-04-20,2024-04-29,7,12.4,0,0.0,5,246,low_value
p_001801,burst,GB,ios,low,organic,0,1,9,2024-02-14,2024-02-23,7,13.9,0,0.0,13,312,low_value
p_001931,burst,MX,android,high,applovin,0,1,9,2024-06-22,2024-07-01,7,11.9,0,0.0,8,183,low_value
p_002092,burst,JP,android,low,tiktok,0,1,9,2024-11-19,2024-11-28,7,14.2,0,0.0,3,33,low_value
p_001810,burst,FR,android,mid,facebook,0,1,9,2024-02-03,2024-02-12,7,9.6,0,0.0,12,323,low_value
p_002099,burst,BR,android,low,organic,0,0,9,2024-12-22,2024-12-31,7,17.6,0,0.0,9,0,low_value
p_001864,burst,MX,android,low,google,0,1,10,2024-06-09,2024-06-19,7,10.3,0,0.0,16,195,low_value
p_001912,burst,FR,ios,high,google,0,1,10,2024-02-29,2024-03-10,7,11.8,0,0.0,15,296,low_value
p_002006,burst,IN,android,mid,organic,0,1,10,2024-03-27,2024-04-06,7,12.5,0,0.0,15,269,low_value
p_001905,burst,US,ios,mid,applovin,0,1,10,2024-06-05,2024-06-15,7,12.1,0,0.0,9,199,low_value
p_002035,burst,US,android,mid,facebook,0,1,11,2024-06-23,2024-07-04,7,8.9,0,0.0,10,180,low_value
p_002041,burst,IT,ios,mid,facebook,0,1,11,2024-08-24,2024-09-04,7,13.0,0,0.0,18,118,low_value
p_001841,burst,IT,ios,mid,organic,0,1,11,2024-11-15,2024-11-26,7,12.0,0,0.0,16,35,low_value
p_001955,burst,TR,android,high,tiktok,0,1,11,2024-10-19,2024-10-30,7,15.4,0,0.0,15,62,low_value
p_001820,burst,NL,ios,mid,organic,0,1,12,2024-03-10,2024-03-22,7,16.1,0,0.0,6,284,low_value
p_002072,burst,AU,ios,high,organic,0,1,12,2024-11-15,2024-11-27,7,11.0,0,0.0,6,34,low_value
p_000219,early_churn,JP,ios,high,facebook,0,1,2,2024-08-20,2024-08-22,1,4.9,0,0.0,0,131,low_value
p_002008,burst,CA,android,low,organic,0,1,13,2024-07-11,2024-07-24,7,13.0,0,0.0,9,160,low_value
p_001953,burst,DE,ios,low,google,0,0,13,2024-12-18,2024-12-31,7,12.1,0,0.0,5,0,low_value
p_002070,burst,BR,ios,low,applovin,0,1,15,2024-08-05,2024-08-20,7,12.4,0,0.0,6,133,low_value
p_002062,burst,US,android,mid,organic,0,1,16,2024-03-28,2024-04-13,7,12.4,0,0.0,15,262,low_value
p_001889,burst,BR,android,low,organic,0,1,18,2024-05-09,2024-05-27,7,14.1,0,0.0,18,218,low_value
p_001853,burst,ES,android,mid,applovin,0,1,18,2024-11-12,2024-11-30,7,13.0,0,0.0,11,31,low_value
p_002023,burst,DE,ios,high,applovin,0,1,18,2024-08-10,2024-08-28,7,12.4,0,0.0,12,125,low_value
p_001866,burst,US,ios,low,applovin,0,1,20,2024-05-20,2024-06-09,7,14.7,0,0.0,4,205,low_value
p_000654,casual,GB,android,mid,unity_ads,0,1,28,2024-11-07,2024-12-05,7,7.2,0,0.0,4,26,low_value
p_001178,casual,AR,android,high,tiktok,0,1,33,2024-01-18,2024-02-20,7,6.5,0,0.0,3,315,low_value
p_001678,casual,JP,android,mid,tiktok,0,1,36,2024-11-15,2024-12-21,7,6.7,0,0.0,1,10,low_value
p_000610,casual,US,ios,mid,applovin,0,0,36,2024-11-25,2024-12-31,7,7.1,0,0.0,3,0,low_value
p_001602,casual,MX,ios,high,tiktok,0,0,39,2024-11-22,2024-12-31,7,7.2,0,0.0,4,0,low_value
p_000794,casual,ES,android,mid,tiktok,0,1,39,2024-02-02,2024-03-12,7,7.1,0,0.0,2,294,low_value
p_000742,casual,US,ios,low,organic,0,1,39,2024-04-19,2024-05-28,7,7.0,0,0.0,0,217,low_value
p_001172,casual,JP,android,low,organic,0,1,40,2024-03-30,2024-05-09,7,6.8,0,0.0,3,236,low_value
p_000591,casual,US,android,high,organic,0,1,41,2024-05-17,2024-06-27,7,5.3,0,0.0,7,187,low_value
p_001044,casual,DE,ios,high,google,0,1,41,2024-07-19,2024-08-29,7,4.8,0,0.0,4,124,low_value
p_001440,casual,US,android,high,google,0,0,43,2024-11-18,2024-12-31,7,6.5,0,0.0,6,0,low_value
p_001529,casual,IN,android,low,facebook,0,1,44,2024-06-01,2024-07-15,7,6.5,0,0.0,0,169,low_value
p_000863,casual,GB,android,low,facebook,0,1,44,2024-11-10,2024-12-24,7,6.2,0,0.0,0,7,low_value
p_001275,casual,US,android,mid,organic,0,1,44,2024-10-12,2024-11-25,7,7.9,0,0.0,3,36,low_value
p_001535,casual,US,ios,mid,facebook,0,1,46,2024-09-23,2024-11-08,7,6.6,0,0.0,4,53,low_value
p_001522,casual,AU,ios,mid,organic,0,1,46,2024-04-05,2024-05-21,7,6.4,0,0.0,2,224,low_value
p_000442,casual,DE,android,mid,facebook,0,0,46,2024-11-15,2024-12-31,7,7.1,0,0.0,4,0,low_value
p_000565,casual,AR,ios,mid,facebook,0,1,46,2024-06-13,2024-07-29,7,8.2,0,0.0,6,155,low_value
p_000736,casual,JP,ios,mid,facebook,0,1,47,2024-03-26,2024-05-12,7,5.6,0,0.0,6,233,low_value
p_001145,casual,ES,android,high,other,0,1,47,2024-01-11,2024-02-27,7,7.2,0,0.0,4,308,low_value
p_000498,casual,US,android,low,organic,0,1,47,2024-03-23,2024-05-09,7,5.8,0,0.0,3,236,low_value
p_000447,casual,SE,android,low,facebook,0,1,47,2024-02-15,2024-04-02,7,7.2,0,0.0,8,273,low_value
p_000511,casual,IN,android,low,organic,0,1,48,2024-04-15,2024-06-02,7,6.3,0,0.0,2,212,low_value
p_001498,casual,DE,android,mid,organic,0,1,48,2024-08-18,2024-10-05,7,6.1,0,0.0,3,87,low_value
p_000551,casual,US,ios,mid,organic,0,1,50,2024-08-12,2024-10-01,7,6.5,0,0.0,5,91,low_value
p_001544,casual,US,android,low,google,0,1,50,2024-05-03,2024-06-22,7,6.6,0,0.0,0,192,low_value
p_000681,casual,US,android,high,organic,0,1,50,2024-03-21,2024-05-10,7,8.3,0,0.0,5,235,low_value
p_001336,casual,IT,ios,high,applovin,0,1,52,2024-06-06,2024-07-28,7,7.2,0,0.0,8,156,low_value
p_000956,casual,TH,android,high,other,0,1,53,2024-09-14,2024-11-06,7,6.5,0,0.0,8,55,low_value
p_001791,casual,US,android,mid,other,0,1,53,2024-05-08,2024-06-30,7,5.1,0,0.0,1,184,low_value
p_000814,casual,US,ios,low,tiktok,0,1,55,2024-02-05,2024-03-31,7,6.1,0,0.0,2,275,low_value
p_001781,casual,US,ios,high,organic,0,0,55,2024-11-06,2024-12-31,7,6.9,0,0.0,5,0,low_value
p_001154,casual,DE,ios,mid,other,0,1,55,2024-08-08,2024-10-02,7,6.8,0,0.0,5,90,low_value
p_000841,casual,IN,android,high,applovin,0,1,56,2024-04-14,2024-06-09,7,6.8,0,0.0,1,205,low_value
p_000652,casual,KR,ios,mid,google,0,1,56,2024-02-05,2024-04-01,7,7.0,0,0.0,5,274,low_value
p_001372,casual,FR,android,low,tiktok,0,1,56,2024-10-03,2024-11-28,7,7.3,0,0.0,0,33,low_value
p_000431,casual,RU,android,mid,organic,0,1,57,2024-07-13,2024-09-08,7,6.8,0,0.0,3,114,low_value
p_000465,casual,US,android,high,facebook,0,1,57,2024-05-14,2024-07-10,7,6.8,0,0.0,4,174,low_value
p_000936,casual,TH,ios,low,applovin,0,1,57,2024-05-02,2024-06-28,7,6.8,0,0.0,8,186,low_value
p_001023,casual,US,android,mid,facebook,0,1,58,2024-09-04,2024-11-01,7,7.3,0,0.0,3,60,low_value
p_000421,casual,BR,android,low,google,0,1,59,2024-08-21,2024-10-19,7,6.1,0,0.0,0,73,low_value
p_000481,casual,US,ios,high,organic,0,1,60,2024-04-25,2024-06-24,7,5.0,0,0.0,5,190,low_value
p_001279,casual,BR,android,mid,tiktok,0,1,60,2024-04-22,2024-06-21,7,5.4,0,0.0,6,193,low_value
p_000991,casual,AR,android,low,other,0,1,60,2024-03-07,2024-05-06,7,6.1,0,0.0,5,239,low_value
p_001610,casual,AR,android,low,unity_ads,0,1,60,2024-02-03,2024-04-03,7,6.4,0,0.0,3,272,low_value
p_000618,casual,GB,android,mid,organic,0,1,61,2024-08-31,2024-10-31,7,7.2,0,0.0,3,61,low_value
p_001249,casual,US,android,low,facebook,0,1,61,2024-09-15,2024-11-15,7,5.6,0,0.0,6,46,low_value
p_000931,casual,US,ios,low,organic,0,1,61,2024-06-07,2024-08-07,7,6.1,0,0.0,7,146,low_value
p_001475,casual,DE,android,mid,applovin,0,1,61,2024-04-08,2024-06-08,7,5.3,0,0.0,3,206,low_value
p_001428,casual,CA,android,mid,tiktok,0,1,62,2024-08-03,2024-10-04,7,6.3,0,0.0,2,88,low_value
p_000503,casual,IN,android,mid,facebook,0,1,62,2024-02-04,2024-04-06,7,7.9,0,0.0,1,269,low_value
p_000461,casual,GB,android,low,tiktok,0,1,62,2024-01-04,2024-03-06,7,7.1,0,0.0,2,300,low_value
p_001731,casual,CA,android,mid,facebook,0,1,62,2024-02-10,2024-04-12,7,6.3,0,0.0,1,263,low_value
p_001506,casual,AU,ios,mid,facebook,0,1,62,2024-06-09,2024-08-10,7,7.4,0,0.0,4,143,low_value
p_001464,casual,MX,ios,high,google,0,1,62,2024-09-06,2024-11-07,7,8.0,0,0.0,0,54,low_value
p_000872,casual,SE,android,low,facebook,0,1,63,2024-02-22,2024-04-25,7,6.8,0,0.0,0,250,low_value
p_000574,casual,US,android,mid,facebook,0,1,63,2024-02-17,2024-04-20,7,6.4,0,0.0,0,255,low_value
p_001029,casual,TH,android,low,facebook,0,1,64,2024-05-29,2024-08-01,7,7.1,0,0.0,6,152,low_value
p_001361,casual,US,android,low,organic,0,1,64,2024-08-17,2024-10-20,7,6.5,0,0.0,3,72,low_value
p_000769,casual,JP,ios,high,organic,0,1,64,2024-09-18,2024-11-21,7,6.9,0,0.0,6,40,low_value
p_001233,casual,US,android,low,tiktok,0,1,66,2024-04-02,2024-06-07,7,4.7,0,0.0,4,207,low_value
